image_id,category_id,bbox,score
589,18,"[481.0, 188.0, 408.0, 250.0]",0.539339363574981
589,5,"[460.0, 567.0, 190.0, 115.0]",0.510525822639465
589,1,"[1327.0, 376.0, 133.0, 165.0]",0.50344580411911
589,1,"[94.0, 368.0, 575.0, 161.0]",0.49829274415969804
589,5,"[38.0, 544.0, 75.0, 81.0]",0.44424566626548706
589,5,"[57.0, 546.0, 639.0, 151.0]",0.40271183848381004
589,18,"[70.0, 152.0, 1044.0, 316.0]",0.370672792196273
589,5,"[1235.0, 580.0, 183.0, 120.0]",0.34083014726638705
589,1,"[25.0, 413.0, 81.0, 88.0]",0.338320165872573
589,5,"[1234.0, 565.0, 645.0, 149.0]",0.27858847379684404
589,7,"[1316.0, 316.0, 588.0, 163.0]",0.274909377098083
589,7,"[497.0, 271.0, 80.0, 81.0]",0.24087969958782102
589,1,"[315.0, 370.0, 1135.0, 315.0]",0.23803447186946802
589,5,"[127.0, 513.0, 1327.0, 462.0]",0.231307059526443
589,1,"[1258.0, 394.0, 662.0, 210.0]",0.22818484902381803
199,18,"[1219.0, 51.0, 493.0, 343.0]",0.770332276821136
199,18,"[534.0, 37.0, 1101.0, 349.0]",0.751747131347656
199,5,"[132.0, 534.0, 189.0, 135.0]",0.683415055274963
199,1,"[1188.0, 432.0, 524.0, 154.0]",0.5590444803237911
199,18,"[537.0, 43.0, 490.0, 299.0]",0.5230302214622491
199,1,"[160.0, 338.0, 208.0, 144.0]",0.44101920723915106
199,5,"[1150.0, 552.0, 549.0, 244.0]",0.434811115264892
199,1,"[180.0, 409.0, 1506.0, 311.0]",0.43218067288398704
199,5,"[164.0, 490.0, 1480.0, 351.0]",0.356756925582885
199,1,"[651.0, 373.0, 66.0, 74.0]",0.33547019958496005
199,5,"[127.0, 486.0, 630.0, 192.0]",0.324400097131729
199,1,"[163.0, 345.0, 605.0, 173.0]",0.314680188894271
199,8,"[193.0, 292.0, 90.0, 64.0]",0.30108550190925604
199,1,"[1672.0, 458.0, 67.0, 69.0]",0.284256756305694
199,5,"[1411.0, 535.0, 322.0, 93.0]",0.282056778669357
199,1,"[1180.0, 439.0, 149.0, 166.0]",0.27330616116523704
199,5,"[1158.0, 642.0, 136.0, 146.0]",0.259066015481948
199,1,"[1390.0, 428.0, 349.0, 93.0]",0.25711053609848
199,1,"[239.0, 296.0, 1500.0, 274.0]",0.25316098332405
285,18,"[723.0, 0.0, 429.0, 334.0]",0.571258246898651
285,18,"[84.0, 10.0, 1174.0, 347.0]",0.5144804120063781
285,18,"[2.0, 34.0, 479.0, 286.0]",0.499792724847793
285,5,"[1045.0, 501.0, 511.0, 158.0]",0.479692816734313
285,5,"[1483.0, 529.0, 75.0, 101.0]",0.434813916683197
285,1,"[1477.0, 371.0, 99.0, 110.0]",0.40783065557479803
285,1,"[63.0, 407.0, 73.0, 107.0]",0.362319350242614
285,1,"[995.0, 348.0, 567.0, 185.0]",0.339599311351776
285,5,"[0.0, 493.0, 1491.0, 352.0]",0.32565069198608404
285,1,"[680.0, 324.0, 477.0, 234.0]",0.279299765825271
285,5,"[76.0, 545.0, 60.0, 75.0]",0.273044288158416
285,1,"[638.0, 358.0, 65.0, 75.0]",0.24835903942584903
285,7,"[649.0, 274.0, 904.0, 142.0]",0.245755136013031
285,5,"[851.0, 542.0, 297.0, 108.0]",0.21484509110450703
241,18,"[1016.0, 8.0, 439.0, 363.0]",0.675059497356414
241,1,"[1721.0, 403.0, 84.0, 88.0]",0.6572742462158201
241,18,"[302.0, 25.0, 1167.0, 342.0]",0.589704513549804
241,5,"[680.0, 552.0, 379.0, 243.0]",0.48058035969734103
241,8,"[666.0, 284.0, 71.0, 75.0]",0.406498074531555
241,5,"[869.0, 552.0, 194.0, 173.0]",0.34960705041885304
241,5,"[1730.0, 523.0, 59.0, 68.0]",0.344276756048202
241,1,"[554.0, 362.0, 498.0, 185.0]",0.33528712391853305
241,5,"[664.0, 645.0, 160.0, 156.0]",0.32765969634056
241,5,"[579.0, 488.0, 1319.0, 338.0]",0.27110499143600403
241,18,"[246.0, 19.0, 502.0, 268.0]",0.269661098718643
241,8,"[890.0, 316.0, 63.0, 71.0]",0.266460984945297
241,7,"[706.0, 309.0, 336.0, 84.0]",0.250629425048828
241,1,"[630.0, 359.0, 182.0, 190.0]",0.229372039437294
241,2,"[875.0, 374.0, 195.0, 144.0]",0.22383697330951602
241,2,"[1005.0, 385.0, 70.0, 99.0]",0.20121714472770602
314,18,"[563.0, 0.0, 424.0, 391.0]",0.6389304995536801
314,5,"[293.0, 583.0, 928.0, 370.0]",0.585013389587402
314,5,"[389.0, 641.0, 576.0, 280.0]",0.5419180393218991
314,1,"[281.0, 351.0, 981.0, 361.0]",0.534734904766082
314,1,"[816.0, 394.0, 462.0, 256.0]",0.53118097782135
314,5,"[788.0, 732.0, 142.0, 187.0]",0.49433365464210505
314,5,"[801.0, 607.0, 467.0, 314.0]",0.43128123879432606
314,1,"[243.0, 325.0, 713.0, 229.0]",0.388850361108779
314,7,"[173.0, 267.0, 258.0, 89.0]",0.305034279823303
314,1,"[1177.0, 432.0, 125.0, 133.0]",0.293601065874099
314,5,"[354.0, 597.0, 159.0, 149.0]",0.290426909923553
314,1,"[339.0, 335.0, 158.0, 194.0]",0.28342700004577603
314,7,"[244.0, 273.0, 688.0, 139.0]",0.276356160640716
314,7,"[363.0, 267.0, 77.0, 90.0]",0.23987385630607602
314,8,"[363.0, 267.0, 77.0, 90.0]",0.21527883410453702
314,5,"[50.0, 486.0, 445.0, 282.0]",0.20574291050434101
141,5,"[376.0, 773.0, 406.0, 218.0]",0.672237575054168
141,1,"[385.0, 528.0, 425.0, 210.0]",0.6307739019393921
141,18,"[351.0, 0.0, 974.0, 575.0]",0.5165049433708191
141,7,"[435.0, 442.0, 342.0, 110.0]",0.39927032589912403
141,1,"[352.0, 543.0, 185.0, 178.0]",0.28895315527915905
141,7,"[701.0, 462.0, 76.0, 83.0]",0.276168376207351
141,7,"[425.0, 467.0, 75.0, 91.0]",0.26378631591796803
141,5,"[626.0, 820.0, 125.0, 170.0]",0.26316589117050104
141,1,"[687.0, 547.0, 112.0, 170.0]",0.23443827033042902
141,18,"[142.0, 38.0, 1579.0, 833.0]",0.21959756314754403
785,18,"[808.0, 22.0, 433.0, 372.0]",0.801069438457489
785,5,"[488.0, 547.0, 655.0, 175.0]",0.649391829967498
785,18,"[123.0, 31.0, 1116.0, 341.0]",0.6458528637886041
785,1,"[1849.0, 440.0, 71.0, 108.0]",0.559514462947845
785,5,"[1808.0, 601.0, 103.0, 79.0]",0.536347925662994
785,5,"[163.0, 508.0, 979.0, 293.0]",0.48066774010658203
785,5,"[144.0, 521.0, 490.0, 204.0]",0.36040458083152704
785,1,"[918.0, 385.0, 241.0, 131.0]",0.351266503334045
785,1,"[591.0, 391.0, 546.0, 145.0]",0.33358818292617803
785,5,"[956.0, 542.0, 200.0, 177.0]",0.321866989135742
785,2,"[135.0, 363.0, 827.0, 171.0]",0.311646789312362
785,5,"[460.0, 526.0, 1460.0, 421.0]",0.311044782400131
785,5,"[153.0, 512.0, 90.0, 87.0]",0.30155685544013905
785,1,"[134.0, 394.0, 93.0, 79.0]",0.286663681268692
785,18,"[74.0, 57.0, 489.0, 290.0]",0.26192146539688105
785,5,"[994.0, 575.0, 893.0, 185.0]",0.258760929107666
785,7,"[670.0, 328.0, 440.0, 69.0]",0.258038401603698
785,7,"[941.0, 354.0, 170.0, 58.0]",0.24535359442234003
785,1,"[478.0, 405.0, 1442.0, 303.0]",0.237129002809524
785,5,"[1086.0, 602.0, 71.0, 116.0]",0.22246569395065302
785,2,"[134.0, 394.0, 93.0, 79.0]",0.21922892332077
785,5,"[446.0, 595.0, 108.0, 106.0]",0.213317707180976
632,18,"[612.0, 95.0, 433.0, 353.0]",0.714806377887725
632,5,"[1069.0, 630.0, 223.0, 131.0]",0.650737285614013
632,1,"[1087.0, 472.0, 203.0, 136.0]",0.648347437381744
632,7,"[58.0, 318.0, 268.0, 87.0]",0.46989229321479803
632,5,"[47.0, 587.0, 1223.0, 358.0]",0.43787753582000705
632,18,"[110.0, 34.0, 987.0, 381.0]",0.41375893354415805
632,5,"[56.0, 505.0, 674.0, 243.0]",0.388415157794952
632,7,"[1117.0, 429.0, 118.0, 58.0]",0.31145563721656805
632,1,"[1219.0, 510.0, 89.0, 103.0]",0.284225136041641
632,5,"[252.0, 620.0, 97.0, 120.0]",0.279863864183425
632,7,"[270.0, 338.0, 405.0, 84.0]",0.274389237165451
632,1,"[105.0, 365.0, 1155.0, 361.0]",0.269870579242706
632,7,"[258.0, 321.0, 69.0, 81.0]",0.268682122230529
632,5,"[511.0, 511.0, 759.0, 237.0]",0.252274543046951
632,18,"[11.0, 25.0, 371.0, 304.0]",0.24813437461853002
632,5,"[14.0, 527.0, 346.0, 340.0]",0.243046015501022
632,18,"[516.0, 92.0, 1193.0, 381.0]",0.23292762041091902
632,2,"[88.0, 380.0, 614.0, 165.0]",0.23115894198417603
632,7,"[51.0, 276.0, 654.0, 145.0]",0.228392630815505
632,7,"[76.0, 327.0, 610.0, 142.0]",0.22511285543441703
632,5,"[1211.0, 661.0, 90.0, 86.0]",0.22339577972888902
632,5,"[46.0, 509.0, 67.0, 89.0]",0.222695633769035
632,1,"[583.0, 437.0, 696.0, 159.0]",0.220718890428543
632,1,"[121.0, 376.0, 615.0, 172.0]",0.21520957350730802
62,20,"[597.0, 373.0, 676.0, 235.0]",0.6896731853485101
62,5,"[791.0, 793.0, 61.0, 108.0]",0.6885909438133241
62,24,"[485.0, 634.0, 76.0, 128.0]",0.5987142324447631
62,1,"[752.0, 599.0, 142.0, 125.0]",0.5715506076812741
62,20,"[185.0, 254.0, 1243.0, 364.0]",0.40669974684715204
62,31,"[1304.0, 327.0, 594.0, 337.0]",0.352897942066192
62,7,"[800.0, 542.0, 53.0, 69.0]",0.30543777346611
62,31,"[0.0, 27.0, 1837.0, 743.0]",0.302552551031112
62,31,"[17.0, 0.0, 201.0, 543.0]",0.205215230584144
156,8,"[1497.0, 309.0, 90.0, 98.0]",0.76121985912323
156,5,"[1389.0, 601.0, 497.0, 275.0]",0.6081022620201111
156,8,"[1766.0, 292.0, 72.0, 83.0]",0.594246387481689
156,1,"[1398.0, 363.0, 476.0, 276.0]",0.516188144683837
156,5,"[634.0, 596.0, 1209.0, 383.0]",0.5151624679565431
156,5,"[1392.0, 697.0, 189.0, 175.0]",0.43937301635742104
156,2,"[539.0, 503.0, 96.0, 74.0]",0.416916728019714
156,1,"[609.0, 391.0, 1235.0, 303.0]",0.40520864725112904
156,5,"[969.0, 578.0, 575.0, 310.0]",0.39797866344451904
156,18,"[1175.0, 2.0, 379.0, 349.0]",0.39441567659378
156,5,"[619.0, 475.0, 1249.0, 361.0]",0.37483504414558405
156,5,"[950.0, 560.0, 228.0, 121.0]",0.36944317817687905
156,18,"[622.0, 34.0, 1157.0, 374.0]",0.351164013147354
156,1,"[920.0, 398.0, 660.0, 215.0]",0.327511519193649
156,18,"[531.0, 131.0, 469.0, 278.0]",0.322029680013656
156,5,"[554.0, 564.0, 629.0, 146.0]",0.309836506843566
156,1,"[1784.0, 335.0, 128.0, 169.0]",0.22711110115051203
156,7,"[906.0, 316.0, 676.0, 159.0]",0.223955199122428
667,18,"[766.0, 85.0, 444.0, 356.0]",0.7609238624572751
667,18,"[101.0, 44.0, 1134.0, 375.0]",0.540874123573303
667,1,"[1370.0, 479.0, 84.0, 90.0]",0.40002855658531106
667,5,"[789.0, 562.0, 632.0, 148.0]",0.378699034452438
667,5,"[210.0, 518.0, 1229.0, 286.0]",0.35145044326782204
667,2,"[194.0, 403.0, 86.0, 95.0]",0.33350741863250705
667,5,"[489.0, 578.0, 108.0, 79.0]",0.33035069704055703
667,5,"[1351.0, 608.0, 78.0, 79.0]",0.32627367973327603
667,2,"[903.0, 427.0, 69.0, 84.0]",0.31955075263977
667,1,"[201.0, 393.0, 815.0, 140.0]",0.31293731927871704
667,5,"[214.0, 544.0, 794.0, 150.0]",0.28269171714782704
667,5,"[225.0, 549.0, 368.0, 111.0]",0.280781060457229
667,1,"[1267.0, 454.0, 184.0, 111.0]",0.26361253857612604
667,2,"[757.0, 446.0, 655.0, 141.0]",0.26236858963966303
667,1,"[196.0, 401.0, 404.0, 104.0]",0.258723944425582
667,5,"[506.0, 557.0, 478.0, 91.0]",0.253131866455078
667,1,"[902.0, 451.0, 540.0, 141.0]",0.25275933742523105
667,5,"[1266.0, 580.0, 169.0, 106.0]",0.251010656356811
667,7,"[1330.0, 432.0, 110.0, 56.0]",0.23959696292877103
667,1,"[233.0, 396.0, 1176.0, 270.0]",0.23528829216957
667,5,"[209.0, 532.0, 67.0, 88.0]",0.23136349022388403
667,7,"[219.0, 337.0, 791.0, 133.0]",0.217159330844879
667,5,"[882.0, 559.0, 478.0, 88.0]",0.20626376569271002
667,7,"[223.0, 354.0, 369.0, 75.0]",0.20230542123317702
289,18,"[548.0, 2.0, 452.0, 367.0]",0.581695437431335
289,18,"[84.0, 11.0, 977.0, 342.0]",0.42516276240348805
289,1,"[1457.0, 435.0, 78.0, 92.0]",0.392592787742614
289,8,"[451.0, 312.0, 90.0, 97.0]",0.382084131240844
289,5,"[518.0, 518.0, 385.0, 267.0]",0.371653914451599
289,5,"[440.0, 517.0, 1286.0, 318.0]",0.34630522131919805
289,5,"[1449.0, 544.0, 344.0, 100.0]",0.34228837490081704
289,7,"[475.0, 313.0, 296.0, 86.0]",0.288724929094314
289,5,"[628.0, 532.0, 919.0, 181.0]",0.277825087308883
289,2,"[1723.0, 482.0, 105.0, 66.0]",0.26517876982688904
289,1,"[491.0, 369.0, 162.0, 196.0]",0.256000757217407
289,1,"[495.0, 373.0, 654.0, 176.0]",0.245678156614303
289,7,"[1470.0, 401.0, 289.0, 103.0]",0.24396310746669703
289,18,"[26.0, 12.0, 274.0, 303.0]",0.237868383526802
289,5,"[495.0, 602.0, 145.0, 178.0]",0.20818260312080303
289,5,"[1724.0, 539.0, 99.0, 54.0]",0.206647396087646
732,18,"[511.0, 115.0, 474.0, 266.0]",0.48092499375343306
732,7,"[810.0, 264.0, 608.0, 134.0]",0.43454760313034
732,5,"[835.0, 515.0, 661.0, 131.0]",0.40519297122955306
732,1,"[315.0, 284.0, 107.0, 119.0]",0.38739314675331105
732,7,"[917.0, 288.0, 441.0, 85.0]",0.37344953417778004
732,5,"[166.0, 463.0, 1307.0, 367.0]",0.32792696356773304
732,5,"[1214.0, 524.0, 249.0, 115.0]",0.327646076679229
732,5,"[1174.0, 538.0, 739.0, 158.0]",0.32653933763504
732,7,"[332.0, 227.0, 54.0, 67.0]",0.303847968578338
732,1,"[316.0, 315.0, 694.0, 155.0]",0.30353218317031805
732,1,"[857.0, 353.0, 652.0, 163.0]",0.297186613082885
732,5,"[326.0, 457.0, 73.0, 93.0]",0.296897202730178
732,5,"[298.0, 471.0, 803.0, 173.0]",0.29603743553161604
732,5,"[1858.0, 571.0, 62.0, 80.0]",0.26700270175933805
732,7,"[1274.0, 297.0, 214.0, 106.0]",0.260412067174911
732,1,"[164.0, 298.0, 1297.0, 274.0]",0.26021122932434004
732,18,"[106.0, 50.0, 1086.0, 319.0]",0.25183767080307
732,7,"[1286.0, 322.0, 603.0, 159.0]",0.231418028473854
732,7,"[11.0, 251.0, 365.0, 89.0]",0.227457642555236
732,18,"[2.0, 51.0, 331.0, 303.0]",0.21837571263313202
732,18,"[97.0, 83.0, 193.0, 221.0]",0.212181493639945
732,5,"[862.0, 495.0, 508.0, 103.0]",0.21047918498516002
732,2,"[762.0, 350.0, 731.0, 169.0]",0.205951154232025
132,31,"[39.0, 0.0, 1754.0, 917.0]",0.9168258309364311
132,7,"[1637.0, 165.0, 174.0, 195.0]",0.5737372040748591
132,7,"[1618.0, 57.0, 273.0, 333.0]",0.541353940963745
132,1,"[1185.0, 460.0, 709.0, 595.0]",0.5238631367683411
132,1,"[1533.0, 337.0, 382.0, 406.0]",0.40811339020729004
132,7,"[1289.0, 370.0, 186.0, 249.0]",0.38563001155853205
132,1,"[1147.0, 584.0, 396.0, 353.0]",0.297919481992721
132,7,"[1774.0, 28.0, 131.0, 151.0]",0.26717886328697205
132,7,"[1330.0, 163.0, 454.0, 313.0]",0.22242945432662903
132,7,"[1246.0, 54.0, 657.0, 628.0]",0.20866043865680603
132,4,"[1238.0, 658.0, 380.0, 410.0]",0.202359020709991
550,31,"[116.0, 18.0, 587.0, 830.0]",0.7998753786087031
550,1,"[1029.0, 519.0, 138.0, 75.0]",0.240826398134231
550,7,"[1057.0, 487.0, 88.0, 45.0]",0.22197584807872703
252,18,"[917.0, 18.0, 456.0, 373.0]",0.6711518764495851
252,5,"[3.0, 527.0, 704.0, 201.0]",0.609405517578125
252,18,"[209.0, 12.0, 1191.0, 371.0]",0.573860526084899
252,8,"[1158.0, 344.0, 82.0, 84.0]",0.556361854076385
252,5,"[79.0, 525.0, 1135.0, 305.0]",0.5308014154434201
252,5,"[1111.0, 700.0, 152.0, 161.0]",0.521718919277191
252,5,"[656.0, 560.0, 607.0, 314.0]",0.46134954690933205
252,1,"[665.0, 405.0, 604.0, 197.0]",0.386615842580795
252,7,"[862.0, 350.0, 370.0, 76.0]",0.364180117845535
252,5,"[1679.0, 556.0, 86.0, 76.0]",0.34686332941055303
252,2,"[167.0, 340.0, 810.0, 205.0]",0.315536320209503
252,5,"[981.0, 589.0, 797.0, 273.0]",0.28826829791069003
252,1,"[521.0, 420.0, 1270.0, 280.0]",0.27417865395545904
252,1,"[1704.0, 437.0, 81.0, 91.0]",0.26323413848876903
252,1,"[1070.0, 413.0, 687.0, 193.0]",0.26250210404396
252,2,"[39.0, 418.0, 718.0, 193.0]",0.24837556481361303
252,7,"[510.0, 325.0, 725.0, 144.0]",0.239121541380882
252,18,"[178.0, 22.0, 535.0, 276.0]",0.238319292664527
252,7,"[194.0, 291.0, 759.0, 198.0]",0.22148841619491502
252,1,"[23.0, 359.0, 209.0, 119.0]",0.21943381428718503
252,8,"[477.0, 450.0, 66.0, 66.0]",0.21234558522701202
252,7,"[18.0, 332.0, 65.0, 67.0]",0.21008336544036801
252,1,"[120.0, 397.0, 1123.0, 314.0]",0.20438514649868
843,5,"[811.0, 615.0, 253.0, 378.0]",0.7708334922790521
843,31,"[248.0, 0.0, 1592.0, 988.0]",0.64703768491745
843,1,"[823.0, 64.0, 352.0, 365.0]",0.389701008796691
843,2,"[826.0, 50.0, 339.0, 357.0]",0.3760467171669
843,31,"[1053.0, 3.0, 732.0, 739.0]",0.37077370285987804
843,20,"[20.0, 12.0, 288.0, 399.0]",0.27804604172706604
843,7,"[904.0, 3.0, 111.0, 59.0]",0.23083452880382502
843,5,"[415.0, 393.0, 695.0, 595.0]",0.207314848899841
526,7,"[700.0, 412.0, 87.0, 116.0]",0.7653449177742001
526,31,"[65.0, 0.0, 600.0, 819.0]",0.699775695800781
526,5,"[687.0, 895.0, 142.0, 185.0]",0.629544138908386
526,2,"[637.0, 532.0, 219.0, 221.0]",0.460906386375427
526,7,"[700.0, 427.0, 604.0, 175.0]",0.342604994773864
526,2,"[660.0, 527.0, 641.0, 215.0]",0.33620828390121404
526,2,"[1195.0, 587.0, 122.0, 74.0]",0.23530542850494301
704,5,"[1647.0, 519.0, 97.0, 72.0]",0.681537687778472
704,18,"[12.0, 57.0, 430.0, 300.0]",0.663005590438842
704,5,"[136.0, 488.0, 80.0, 83.0]",0.5876248478889461
704,1,"[101.0, 291.0, 135.0, 137.0]",0.49301761388778603
704,5,"[867.0, 492.0, 248.0, 115.0]",0.452383697032928
704,1,"[1681.0, 372.0, 97.0, 103.0]",0.436390101909637
704,7,"[161.0, 239.0, 62.0, 61.0]",0.37272679805755604
704,5,"[182.0, 465.0, 1590.0, 373.0]",0.326600164175033
704,2,"[869.0, 322.0, 81.0, 127.0]",0.320242941379547
704,2,"[870.0, 325.0, 221.0, 133.0]",0.317375898361206
704,7,"[175.0, 264.0, 779.0, 140.0]",0.30647748708724903
704,7,"[866.0, 284.0, 221.0, 76.0]",0.30571550130844105
704,5,"[929.0, 495.0, 804.0, 155.0]",0.30167502164840704
704,5,"[486.0, 482.0, 669.0, 154.0]",0.27343907952308605
704,7,"[901.0, 267.0, 811.0, 148.0]",0.26232361793518
704,5,"[161.0, 442.0, 778.0, 153.0]",0.233627840876579
704,1,"[1013.0, 361.0, 755.0, 158.0]",0.231821805238723
704,2,"[195.0, 321.0, 899.0, 150.0]",0.218295484781265
704,5,"[125.0, 369.0, 1750.0, 308.0]",0.21708245575428
704,5,"[1050.0, 503.0, 76.0, 95.0]",0.21100361645221702
337,18,"[691.0, 137.0, 396.0, 347.0]",0.6429615616798401
337,1,"[1041.0, 499.0, 265.0, 102.0]",0.51561439037323
337,1,"[661.0, 494.0, 625.0, 142.0]",0.45626342296600303
337,5,"[374.0, 612.0, 814.0, 152.0]",0.451819419860839
337,18,"[66.0, 121.0, 1044.0, 336.0]",0.42263245582580505
337,2,"[366.0, 446.0, 95.0, 109.0]",0.366216152906417
337,5,"[1035.0, 611.0, 262.0, 143.0]",0.31779247522354104
337,18,"[25.0, 78.0, 381.0, 299.0]",0.31620401144027704
337,5,"[760.0, 640.0, 381.0, 112.0]",0.294170796871185
337,5,"[217.0, 615.0, 1052.0, 352.0]",0.28986033797264105
337,2,"[378.0, 442.0, 160.0, 117.0]",0.269544631242752
337,1,"[1259.0, 503.0, 66.0, 67.0]",0.24049034714698703
337,5,"[375.0, 601.0, 57.0, 87.0]",0.22564916312694502
337,5,"[384.0, 587.0, 471.0, 105.0]",0.208234310150146
982,39,"[219.0, 684.0, 321.0, 396.0]",0.26851537823677
982,41,"[1695.0, 137.0, 144.0, 185.0]",0.253035962581634
944,31,"[14.0, 19.0, 1550.0, 1045.0]",0.9392375946044921
944,31,"[1654.0, 401.0, 266.0, 134.0]",0.244289442896842
618,18,"[670.0, 93.0, 449.0, 356.0]",0.78800231218338
618,5,"[571.0, 604.0, 664.0, 148.0]",0.5054221153259271
618,18,"[88.0, 114.0, 1039.0, 337.0]",0.48799654841423
618,7,"[1030.0, 366.0, 186.0, 65.0]",0.378832250833511
618,5,"[1051.0, 606.0, 154.0, 126.0]",0.36702665686607305
618,1,"[584.0, 431.0, 640.0, 163.0]",0.34090638160705505
618,5,"[132.0, 566.0, 563.0, 148.0]",0.331912875175476
618,2,"[1043.0, 420.0, 200.0, 142.0]",0.322036266326904
618,5,"[151.0, 491.0, 1088.0, 294.0]",0.30359083414077703
618,5,"[147.0, 591.0, 1098.0, 347.0]",0.27768552303314203
618,2,"[135.0, 448.0, 76.0, 85.0]",0.25515535473823503
618,5,"[571.0, 602.0, 72.0, 103.0]",0.24808016419410703
618,7,"[150.0, 387.0, 496.0, 72.0]",0.234035640954971
618,1,"[120.0, 419.0, 1077.0, 283.0]",0.22549235820770203
618,7,"[485.0, 401.0, 664.0, 140.0]",0.20909203588962502
618,2,"[1136.0, 434.0, 91.0, 118.0]",0.207694143056869
618,5,"[149.0, 575.0, 63.0, 86.0]",0.20624750852584803
618,1,"[105.0, 422.0, 591.0, 167.0]",0.203350096940994
26,20,"[52.0, 385.0, 1368.0, 243.0]",0.7027894854545591
26,2,"[1526.0, 675.0, 88.0, 75.0]",0.29334819316864
26,20,"[436.0, 435.0, 910.0, 176.0]",0.247333616018295
26,20,"[0.0, 421.0, 1013.0, 161.0]",0.215315923094749
733,18,"[617.0, 145.0, 439.0, 304.0]",0.693694055080413
733,1,"[36.0, 293.0, 162.0, 163.0]",0.6802953481674191
733,7,"[136.0, 232.0, 67.0, 76.0]",0.679079592227935
733,5,"[1240.0, 544.0, 353.0, 121.0]",0.468033581972122
733,7,"[1290.0, 312.0, 287.0, 98.0]",0.40710863471031106
733,2,"[1201.0, 356.0, 200.0, 135.0]",0.33215653896331704
733,2,"[1134.0, 376.0, 467.0, 165.0]",0.312840908765792
733,18,"[142.0, 141.0, 1090.0, 310.0]",0.30137887597084
733,5,"[31.0, 517.0, 155.0, 114.0]",0.26956516504287703
733,1,"[654.0, 404.0, 54.0, 62.0]",0.241412431001663
733,5,"[1515.0, 568.0, 98.0, 92.0]",0.226900845766067
733,5,"[112.0, 498.0, 1533.0, 319.0]",0.22167137265205303
733,7,"[1571.0, 358.0, 51.0, 61.0]",0.207678064703941
130,1,"[361.0, 108.0, 873.0, 538.0]",0.39392614364624
130,5,"[349.0, 859.0, 781.0, 221.0]",0.38844493031501703
130,5,"[327.0, 803.0, 337.0, 261.0]",0.37885388731956404
130,5,"[872.0, 910.0, 240.0, 170.0]",0.283406913280487
130,31,"[1304.0, 54.0, 594.0, 930.0]",0.273817032575607
130,2,"[316.0, 85.0, 936.0, 548.0]",0.22708643972873602
130,31,"[296.0, 40.0, 1587.0, 957.0]",0.22376488149166102
506,7,"[1139.0, 637.0, 57.0, 70.0]",0.54218566417694
506,31,"[22.0, 41.0, 378.0, 1006.0]",0.505759000778198
506,1,"[1100.0, 700.0, 135.0, 144.0]",0.367039918899536
506,2,"[1102.0, 706.0, 131.0, 142.0]",0.281491369009017
506,7,"[1059.0, 562.0, 861.0, 145.0]",0.24433684349060003
332,5,"[579.0, 811.0, 186.0, 176.0]",0.764315366744995
332,18,"[1066.0, 137.0, 419.0, 348.0]",0.6545780897140501
332,8,"[653.0, 345.0, 98.0, 110.0]",0.5945327281951901
332,1,"[1583.0, 500.0, 102.0, 86.0]",0.47366112470626803
332,18,"[374.0, 140.0, 1131.0, 343.0]",0.457644134759902
332,5,"[1614.0, 621.0, 96.0, 70.0]",0.44082635641098006
332,1,"[424.0, 426.0, 501.0, 268.0]",0.37159624695777804
332,5,"[598.0, 639.0, 420.0, 350.0]",0.36656197905540405
332,5,"[494.0, 613.0, 1288.0, 404.0]",0.32934483885765004
332,5,"[922.0, 628.0, 89.0, 89.0]",0.30845138430595404
332,1,"[932.0, 478.0, 88.0, 89.0]",0.300409018993377
332,1,"[439.0, 415.0, 1238.0, 296.0]",0.29562139511108404
332,1,"[384.0, 469.0, 83.0, 86.0]",0.27729159593582103
332,5,"[406.0, 592.0, 386.0, 386.0]",0.274524718523025
332,5,"[376.0, 583.0, 70.0, 84.0]",0.25514420866966203
332,18,"[343.0, 147.0, 468.0, 269.0]",0.25249031186103804
332,1,"[950.0, 482.0, 731.0, 167.0]",0.24551254510879503
332,5,"[865.0, 597.0, 822.0, 177.0]",0.21999590098857802
297,18,"[763.0, 18.0, 443.0, 354.0]",0.6653674840927121
297,18,"[104.0, 12.0, 1178.0, 353.0]",0.6166002154350281
297,5,"[560.0, 554.0, 546.0, 147.0]",0.42568126320838906
297,5,"[75.0, 546.0, 638.0, 157.0]",0.40289339423179604
297,1,"[1018.0, 414.0, 539.0, 177.0]",0.39432656764984103
297,5,"[1034.0, 569.0, 564.0, 153.0]",0.36538290977478005
297,1,"[62.0, 361.0, 662.0, 181.0]",0.340272217988967
297,1,"[1448.0, 415.0, 109.0, 145.0]",0.33247938752174305
297,18,"[8.0, 30.0, 504.0, 291.0]",0.32624676823616
297,5,"[290.0, 529.0, 1293.0, 267.0]",0.32597517967224104
297,1,"[553.0, 386.0, 560.0, 158.0]",0.314094632863998
297,1,"[153.0, 404.0, 1316.0, 281.0]",0.30046826601028404
297,5,"[81.0, 533.0, 69.0, 79.0]",0.29764828085899303
297,5,"[1471.0, 621.0, 120.0, 97.0]",0.29094091057777405
